"id","date","ags","inspid1km","x","y"
2743,"2024-12-13","02000000","CRS3035RES1000mN3382000E4318000",4318500,3382500
2744,"2024-12-13","09571174","CRS3035RES1000mN2910000E4350000",4350500,2910500
2745,"2024-12-13","08236040","CRS3035RES1000mN2869000E4237000",4237500,2869500
2746,"2024-12-13","09564000","CRS3035RES1000mN2927000E4394000",4394500,2927500
2747,"2024-12-13","10041100","CRS3035RES1000mN2911000E4105000",4105500,2911500
2748,"2024-12-13","09564000","CRS3035RES1000mN2925000E4398000",4398500,2925500
2749,"2024-12-13","14524180","CRS3035RES1000mN3087000E4515000",4515500,3087500
2750,"2024-12-13","05113000","CRS3035RES1000mN3154000E4118000",4118500,3154500
2751,"2024-12-13","12070149","CRS3035RES1000mN3326000E4471000",4471500,3326500
2752,"2024-12-13","13073054","CRS3035RES1000mN3469000E4516000",4516500,3469500
2753,"2024-12-13","01051048","CRS3035RES1000mN3449000E4261000",4261500,3449500
2754,"2024-12-13","02000000","CRS3035RES1000mN3396000E4321000",4321500,3396500
2755,"2024-12-13","02000000","CRS3035RES1000mN3387000E4332000",4332500,3387500
2756,"2024-12-13","07235026","CRS3035RES1000mN2976000E4087000",4087500,2976500
2757,"2024-12-13","08221000","CRS3035RES1000mN2923000E4223000",4223500,2923500
2758,"2024-12-13","09190139","CRS3035RES1000mN2743000E4401000",4401500,2743500
2759,"2024-12-13","08236011","CRS3035RES1000mN2871000E4223000",4223500,2871500
2760,"2024-12-13","06532012","CRS3035RES1000mN3067000E4204000",4204500,3067500
2761,"2024-12-13","08425141","CRS3035RES1000mN2812000E4313000",4313500,2812500
2762,"2024-12-13","11000000","CRS3035RES1000mN3262000E4555000",4555500,3262500
2763,"2024-12-13","04011000","CRS3035RES1000mN3325000E4243000",4243500,3325500
2764,"2024-12-13","15083390","CRS3035RES1000mN3232000E4424000",4424500,3232500
2765,"2024-12-13","03458014","CRS3035RES1000mN3310000E4215000",4215500,3310500
2766,"2024-12-13","06635019","CRS3035RES1000mN3122000E4244000",4244500,3122500
2767,"2024-12-13","09178115","CRS3035RES1000mN2820000E4452000",4452500,2820500
2768,"2024-12-13","16063097","CRS3035RES1000mN3094000E4325000",4325500,3094500
2769,"2024-12-13","02000000","CRS3035RES1000mN3386000E4320000",4320500,3386500
2770,"2024-12-13","03241015","CRS3035RES1000mN3254000E4293000",4293500,3254500
2771,"2024-12-13","08211000","CRS3035RES1000mN2847000E4187000",4187500,2847500
2772,"2024-12-13","07339005","CRS3035RES1000mN2983000E4171000",4171500,2983500
2773,"2024-12-13","05758016","CRS3035RES1000mN3229000E4225000",4225500,3229500
2774,"2024-12-13","04011000","CRS3035RES1000mN3331000E4242000",4242500,3331500
2775,"2024-12-13","16061115","CRS3035RES1000mN3137000E4342000",4342500,3137500
2776,"2024-12-13","08111000","CRS3035RES1000mN2851000E4257000",4257500,2851500
2777,"2024-12-13","03455015","CRS3035RES1000mN3383000E4184000",4184500,3383500
2778,"2024-12-13","03153018","CRS3035RES1000mN3187000E4344000",4344500,3187500
2779,"2024-12-13","02000000","CRS3035RES1000mN3396000E4321000",4321500,3396500
2780,"2024-12-13","06533017","CRS3035RES1000mN3042000E4197000",4197500,3042500
2781,"2024-12-13","02000000","CRS3035RES1000mN3391000E4318000",4318500,3391500
2782,"2024-12-13","13071068","CRS3035RES1000mN3404000E4516000",4516500,3404500
2783,"2024-12-13","05111000","CRS3035RES1000mN3125000E4096000",4096500,3125500
2784,"2024-12-13","09162000","CRS3035RES1000mN2783000E4433000",4433500,2783500
2785,"2024-12-13","09187130","CRS3035RES1000mN2756000E4458000",4458500,2756500
2786,"2024-12-13","11000000","CRS3035RES1000mN3278000E4549000",4549500,3278500
2787,"2024-12-13","15002000","CRS3035RES1000mN3149000E4458000",4458500,3149500
2788,"2024-12-13","03353032","CRS3035RES1000mN3363000E4329000",4329500,3363500
2789,"2024-12-13","05974004","CRS3035RES1000mN3161000E4205000",4205500,3161500
2790,"2024-12-13","05314000","CRS3035RES1000mN3073000E4112000",4112500,3073500
2791,"2024-12-13","01060044","CRS3035RES1000mN3414000E4318000",4318500,3414500
2792,"2024-12-13","08226062","CRS3035RES1000mN2918000E4218000",4218500,2918500
2793,"2024-12-13","04011000","CRS3035RES1000mN3331000E4244000",4244500,3331500
2794,"2024-12-13","03356005","CRS3035RES1000mN3338000E4248000",4248500,3338500
2795,"2024-12-13","07334001","CRS3035RES1000mN2898000E4196000",4196500,2898500
2796,"2024-12-13","14627060","CRS3035RES1000mN3137000E4565000",4565500,3137500
2797,"2024-12-13","05166012","CRS3035RES1000mN3145000E4071000",4071500,3145500
2798,"2024-12-13","05116000","CRS3035RES1000mN3127000E4070000",4070500,3127500
2799,"2024-12-13","03457002","CRS3035RES1000mN3392000E4100000",4100500,3392500
2800,"2024-12-13","04011000","CRS3035RES1000mN3332000E4243000",4243500,3332500
2801,"2024-12-13","09778151","CRS3035RES1000mN2766000E4339000",4339500,2766500
2802,"2024-12-13","05962028","CRS3035RES1000mN3116000E4151000",4151500,3116500
2803,"2024-12-13","12054000","CRS3035RES1000mN3260000E4530000",4530500,3260500
2804,"2024-12-13","09564000","CRS3035RES1000mN2921000E4399000",4399500,2921500
2805,"2024-12-13","09479136","CRS3035RES1000mN2990000E4471000",4471500,2990500
2806,"2024-12-13","09779130","CRS3035RES1000mN2861000E4362000",4362500,2861500
2807,"2024-12-13","01053116","CRS3035RES1000mN3377000E4352000",4352500,3377500
2808,"2024-12-13","05978032","CRS3035RES1000mN3178000E4146000",4146500,3178500
2809,"2024-12-13","09190157","CRS3035RES1000mN2748000E4407000",4407500,2748500
2810,"2024-12-13","03454019","CRS3035RES1000mN3287000E4151000",4151500,3287500
2811,"2024-12-13","13073084","CRS3035RES1000mN3480000E4559000",4559500,3480500
2812,"2024-12-13","02000000","CRS3035RES1000mN3388000E4318000",4318500,3388500
2813,"2024-12-13","14730060","CRS3035RES1000mN3143000E4529000",4529500,3143500
2814,"2024-12-13","09375190","CRS3035RES1000mN2900000E4478000",4478500,2900500
2815,"2024-12-13","07339049","CRS3035RES1000mN2971000E4202000",4202500,2971500
2816,"2024-12-13","06635011","CRS3035RES1000mN3107000E4241000",4241500,3107500
2817,"2024-12-13","08316013","CRS3035RES1000mN2785000E4150000",4150500,2785500
2818,"2024-12-13","01062005","CRS3035RES1000mN3406000E4332000",4332500,3406500
2819,"2024-12-13","13076133","CRS3035RES1000mN3383000E4424000",4424500,3383500
2820,"2024-12-13","12068181","CRS3035RES1000mN3332000E4481000",4481500,3332500
2821,"2024-12-13","13073038","CRS3035RES1000mN3470000E4528000",4528500,3470500
2822,"2024-12-13","09671130","CRS3035RES1000mN2992000E4266000",4266500,2992500
2823,"2024-12-13","01003000","CRS3035RES1000mN3414000E4365000",4365500,3414500
2824,"2024-12-13","05770008","CRS3035RES1000mN3252000E4226000",4226500,3252500
2825,"2024-12-13","02000000","CRS3035RES1000mN3373000E4320000",4320500,3373500
2826,"2024-12-13","13071068","CRS3035RES1000mN3404000E4516000",4516500,3404500
2827,"2024-12-13","09772202","CRS3035RES1000mN2806000E4384000",4384500,2806500
2828,"2024-12-13","09679161","CRS3035RES1000mN2968000E4311000",4311500,2968500
2829,"2024-12-13","03252003","CRS3035RES1000mN3208000E4268000",4268500,3208500
2830,"2024-12-13","05711000","CRS3035RES1000mN3219000E4221000",4221500,3219500
2831,"2024-12-13","07339005","CRS3035RES1000mN2985000E4169000",4169500,2985500
2832,"2024-12-13","03452020","CRS3035RES1000mN3403000E4132000",4132500,3403500
2833,"2024-12-13","09173126","CRS3035RES1000mN2752000E4430000",4430500,2752500
2834,"2024-12-13","08226062","CRS3035RES1000mN2918000E4218000",4218500,2918500
2835,"2024-12-13","07339030","CRS3035RES1000mN2986000E4186000",4186500,2986500
2836,"2024-12-13","04011000","CRS3035RES1000mN3336000E4236000",4236500,3336500
2837,"2024-12-13","16051000","CRS3035RES1000mN3099000E4391000",4391500,3099500
2838,"2024-12-13","15003000","CRS3035RES1000mN3226000E4431000",4431500,3226500
2839,"2024-12-13","15087031","CRS3035RES1000mN3176000E4424000",4424500,3176500
2840,"2024-12-13","09677148","CRS3035RES1000mN2985000E4303000",4303500,2985500
2841,"2024-12-13","04011000","CRS3035RES1000mN3341000E4232000",4232500,3341500
2842,"2024-12-13","06634026","CRS3035RES1000mN3085000E4268000",4268500,3085500
2843,"2024-12-13","03453012","CRS3035RES1000mN3310000E4175000",4175500,3310500
2844,"2024-12-13","08222000","CRS3035RES1000mN2930000E4213000",4213500,2930500
2845,"2024-12-13","01060044","CRS3035RES1000mN3414000E4318000",4318500,3414500
2846,"2024-12-13","05362032","CRS3035RES1000mN3087000E4093000",4093500,3087500
2847,"2024-12-13","08415061","CRS3035RES1000mN2824000E4260000",4260500,2824500
2848,"2024-12-13","03241017","CRS3035RES1000mN3235000E4289000",4289500,3235500
2849,"2024-12-13","05978036","CRS3035RES1000mN3162000E4158000",4158500,3162500
2850,"2024-12-13","09162000","CRS3035RES1000mN2779000E4445000",4445500,2779500
2851,"2024-12-13","09571193","CRS3035RES1000mN2917000E4330000",4330500,2917500
2852,"2024-12-13","09675141","CRS3035RES1000mN2959000E4331000",4331500,2959500
2853,"2024-12-13","05378012","CRS3035RES1000mN3108000E4129000",4129500,3108500
2854,"2024-12-13","08236062","CRS3035RES1000mN2857000E4232000",4232500,2857500
2855,"2024-12-13","08337126","CRS3035RES1000mN2727000E4189000",4189500,2727500
2856,"2024-12-13","05370020","CRS3035RES1000mN3114000E4057000",4057500,3114500
2857,"2024-12-13","09575118","CRS3035RES1000mN2942000E4366000",4366500,2942500
2858,"2024-12-13","07335004","CRS3035RES1000mN2933000E4170000",4170500,2933500
2859,"2024-12-13","05378020","CRS3035RES1000mN3104000E4119000",4119500,3104500
2860,"2024-12-13","03154019","CRS3035RES1000mN3225000E4387000",4387500,3225500
2861,"2024-12-13","06411000","CRS3035RES1000mN2974000E4223000",4223500,2974500
2862,"2024-12-13","08336091","CRS3035RES1000mN2722000E4140000",4140500,2722500
2863,"2024-12-13","08116005","CRS3035RES1000mN2831000E4267000",4267500,2831500
2864,"2024-12-13","05382044","CRS3035RES1000mN3084000E4110000",4110500,3084500
2865,"2024-12-13","10044111","CRS3035RES1000mN2921000E4082000",4082500,2921500
2866,"2024-12-13","05111000","CRS3035RES1000mN3127000E4094000",4094500,3127500
2867,"2024-12-13","05382044","CRS3035RES1000mN3079000E4112000",4112500,3079500
2868,"2024-12-13","16066086","CRS3035RES1000mN3059000E4351000",4351500,3059500
2869,"2024-12-13","09672145","CRS3035RES1000mN3023000E4311000",4311500,3023500
2870,"2024-12-13","03102000","CRS3035RES1000mN3227000E4343000",4343500,3227500
2871,"2024-12-13","12054000","CRS3035RES1000mN3256000E4534000",4534500,3256500
2872,"2024-12-13","03241019","CRS3035RES1000mN3274000E4303000",4303500,3274500
2873,"2024-12-13","03357045","CRS3035RES1000mN3334000E4269000",4269500,3334500
2874,"2024-12-13","01056041","CRS3035RES1000mN3405000E4318000",4318500,3405500
2875,"2024-12-13","02000000","CRS3035RES1000mN3381000E4321000",4321500,3381500
2876,"2024-12-13","03353026","CRS3035RES1000mN3372000E4306000",4306500,3372500
2877,"2024-12-13","08135016","CRS3035RES1000mN2834000E4337000",4337500,2834500
2878,"2024-12-13","04011000","CRS3035RES1000mN3329000E4241000",4241500,3329500
2879,"2024-12-13","09179142","CRS3035RES1000mN2787000E4419000",4419500,2787500
2880,"2024-12-13","14612000","CRS3035RES1000mN3113000E4584000",4584500,3113500
2881,"2024-12-13","01056049","CRS3035RES1000mN3397000E4299000",4299500,3397500
2882,"2024-12-13","09162000","CRS3035RES1000mN2780000E4440000",4440500,2780500
2883,"2024-12-13","09189120","CRS3035RES1000mN2743000E4505000",4505500,2743500
2884,"2024-12-13","05112000","CRS3035RES1000mN3163000E4093000",4093500,3163500
2885,"2024-12-13","05158012","CRS3035RES1000mN3138000E4109000",4109500,3138500
2886,"2024-12-13","12064448","CRS3035RES1000mN3281000E4617000",4617500,3281500
2887,"2024-12-13","08226103","CRS3035RES1000mN2907000E4219000",4219500,2907500
2888,"2024-12-13","08421000","CRS3035RES1000mN2813000E4322000",4322500,2813500
2889,"2024-12-13","03455027","CRS3035RES1000mN3365000E4182000",4182500,3365500
2890,"2024-12-13","14628360","CRS3035RES1000mN3101000E4618000",4618500,3101500
2891,"2024-12-13","15086055","CRS3035RES1000mN3220000E4446000",4446500,3220500
2892,"2024-12-13","13076133","CRS3035RES1000mN3383000E4424000",4424500,3383500
2893,"2024-12-13","06440021","CRS3035RES1000mN3027000E4240000",4240500,3027500
2894,"2024-12-13","03451007","CRS3035RES1000mN3351000E4182000",4182500,3351500
2895,"2024-12-13","13003000","CRS3035RES1000mN3446000E4460000",4460500,3446500
2896,"2024-12-13","03252008","CRS3035RES1000mN3220000E4296000",4296500,3220500
2897,"2024-12-13","02000000","CRS3035RES1000mN3385000E4309000",4309500,3385500
2898,"2024-12-13","09162000","CRS3035RES1000mN2776000E4443000",4443500,2776500
2899,"2024-12-13","07335004","CRS3035RES1000mN2933000E4170000",4170500,2933500
2900,"2024-12-13","06631023","CRS3035RES1000mN3056000E4323000",4323500,3056500
2901,"2024-12-13","09576143","CRS3035RES1000mN2904000E4400000",4400500,2904500
2902,"2024-12-13","06636004","CRS3035RES1000mN3124000E4307000",4307500,3124500
2903,"2024-12-13","14625010","CRS3035RES1000mN3117000E4597000",4597500,3117500
2904,"2024-12-13","12071304","CRS3035RES1000mN3203000E4625000",4625500,3203500
2905,"2024-12-13","08317102","CRS3035RES1000mN2830000E4185000",4185500,2830500
2906,"2024-12-13","16076094","CRS3035RES1000mN3077000E4468000",4468500,3077500
2907,"2024-12-13","08226098","CRS3035RES1000mN2910000E4226000",4226500,2910500
2908,"2024-12-13","06534008","CRS3035RES1000mN3068000E4237000",4237500,3068500
2909,"2024-12-13","05334016","CRS3035RES1000mN3092000E4047000",4047500,3092500
2910,"2024-12-13","02000000","CRS3035RES1000mN3377000E4334000",4334500,3377500
2911,"2024-12-13","07137218","CRS3035RES1000mN3033000E4151000",4151500,3033500
2912,"2024-12-13","06432008","CRS3035RES1000mN2972000E4217000",4217500,2972500
2913,"2024-12-13","16075073","CRS3035RES1000mN3070000E4443000",4443500,3070500
2914,"2024-12-13","09184147","CRS3035RES1000mN2788000E4443000",4443500,2788500
2915,"2024-12-13","12067544","CRS3035RES1000mN3266000E4575000",4575500,3266500
2916,"2024-12-13","02000000","CRS3035RES1000mN3388000E4328000",4328500,3388500
2917,"2024-12-13","14521450","CRS3035RES1000mN3072000E4512000",4512500,3072500
2918,"2024-12-13","07141025","CRS3035RES1000mN3026000E4161000",4161500,3026500
2919,"2024-12-13","15087031","CRS3035RES1000mN3176000E4424000",4424500,3176500
2920,"2024-12-13","05911000","CRS3035RES1000mN3156000E4122000",4122500,3156500
2921,"2024-12-13","08315095","CRS3035RES1000mN2768000E4174000",4174500,2768500
2922,"2024-12-13","05158036","CRS3035RES1000mN3133000E4113000",4113500,3133500
2923,"2024-12-13","02000000","CRS3035RES1000mN3392000E4318000",4318500,3392500
2924,"2024-12-13","05970040","CRS3035RES1000mN3087000E4181000",4181500,3087500
2925,"2024-12-13","08417002","CRS3035RES1000mN2792000E4238000",4238500,2792500
2926,"2024-12-13","05122000","CRS3035RES1000mN3124000E4115000",4115500,3124500
2927,"2024-12-13","07211000","CRS3035RES1000mN2964000E4075000",4075500,2964500
2928,"2024-12-13","10041515","CRS3035RES1000mN2914000E4095000",4095500,2914500
2929,"2024-12-13","16076094","CRS3035RES1000mN3069000E4471000",4471500,3069500
2930,"2024-12-13","05762016","CRS3035RES1000mN3177000E4263000",4263500,3177500
2931,"2024-12-13","08118048","CRS3035RES1000mN2864000E4262000",4262500,2864500
2932,"2024-12-13","09375165","CRS3035RES1000mN2887000E4469000",4469500,2887500
2933,"2024-12-13","08421000","CRS3035RES1000mN2804000E4319000",4319500,2804500
2934,"2024-12-13","09188139","CRS3035RES1000mN2767000E4420000",4420500,2767500
2935,"2024-12-13","04012000","CRS3035RES1000mN3388000E4230000",4230500,3388500
2936,"2024-12-13","08128007","CRS3035RES1000mN2925000E4306000",4306500,2925500
2937,"2024-12-13","05770020","CRS3035RES1000mN3245000E4227000",4227500,3245500
2938,"2024-12-13","03356008","CRS3035RES1000mN3342000E4236000",4236500,3342500
2939,"2024-12-13","04011000","CRS3035RES1000mN3329000E4242000",4242500,3329500
2940,"2024-12-13","13071068","CRS3035RES1000mN3402000E4518000",4518500,3402500
2941,"2024-12-13","16051000","CRS3035RES1000mN3094000E4397000",4397500,3094500
2942,"2024-12-13","01056049","CRS3035RES1000mN3397000E4298000",4298500,3397500
2943,"2024-12-13","05962020","CRS3035RES1000mN3121000E4163000",4163500,3121500
2944,"2024-12-13","10041518","CRS3035RES1000mN2915000E4106000",4106500,2915500
2945,"2024-12-13","14612000","CRS3035RES1000mN3112000E4578000",4578500,3112500
2946,"2024-12-13","01058064","CRS3035RES1000mN3450000E4326000",4326500,3450500
2947,"2024-12-13","09176114","CRS3035RES1000mN2876000E4427000",4427500,2876500
2948,"2024-12-13","09677148","CRS3035RES1000mN2979000E4299000",4299500,2979500
2949,"2024-12-13","08111000","CRS3035RES1000mN2851000E4260000",4260500,2851500
2950,"2024-12-13","05758024","CRS3035RES1000mN3236000E4232000",4232500,3236500
2951,"2024-12-13","12069397","CRS3035RES1000mN3249000E4527000",4527500,3249500
2952,"2024-12-13","05158004","CRS3035RES1000mN3125000E4105000",4105500,3125500
2953,"2024-12-13","11000000","CRS3035RES1000mN3274000E4547000",4547500,3274500
2954,"2024-12-13","08235018","CRS3035RES1000mN2855000E4210000",4210500,2855500
2955,"2024-12-13","14524180","CRS3035RES1000mN3085000E4512000",4512500,3085500
2956,"2024-12-13","09775139","CRS3035RES1000mN2813000E4324000",4324500,2813500
2957,"2024-12-13","09175132","CRS3035RES1000mN2777000E4454000",4454500,2777500
2958,"2024-12-13","08128007","CRS3035RES1000mN2925000E4306000",4306500,2925500
2959,"2024-12-13","02000000","CRS3035RES1000mN3375000E4333000",4333500,3375500
2960,"2024-12-13","05158036","CRS3035RES1000mN3134000E4113000",4113500,3134500
2961,"2024-12-13","13074010","CRS3035RES1000mN3431000E4399000",4399500,3431500
2962,"2024-12-13","01058102","CRS3035RES1000mN3480000E4308000",4308500,3480500
2963,"2024-12-13","01056044","CRS3035RES1000mN3388000E4311000",4311500,3388500
2964,"2024-12-13","07339030","CRS3035RES1000mN2986000E4179000",4179500,2986500
2965,"2024-12-13","05566084","CRS3035RES1000mN3227000E4142000",4142500,3227500
2966,"2024-12-13","09571193","CRS3035RES1000mN2914000E4330000",4330500,2914500
2967,"2024-12-13","01003000","CRS3035RES1000mN3419000E4373000",4373500,3419500
2968,"2024-12-13","11000000","CRS3035RES1000mN3279000E4540000",4540500,3279500
2969,"2024-12-13","08326012","CRS3035RES1000mN2761000E4208000",4208500,2761500
2970,"2024-12-13","15002000","CRS3035RES1000mN3154000E4455000",4455500,3154500
2971,"2024-12-13","14612000","CRS3035RES1000mN3106000E4590000",4590500,3106500
2972,"2024-12-13","09564000","CRS3035RES1000mN2928000E4396000",4396500,2928500
2973,"2024-12-13","08119085","CRS3035RES1000mN2861000E4276000",4276500,2861500
2974,"2024-12-13","08116014","CRS3035RES1000mN2844000E4276000",4276500,2844500
2975,"2024-12-13","08119085","CRS3035RES1000mN2861000E4279000",4279500,2861500
2976,"2024-12-13","02000000","CRS3035RES1000mN3386000E4320000",4320500,3386500
2977,"2024-12-13","05382032","CRS3035RES1000mN3057000E4109000",4109500,3057500
2978,"2024-12-13","09179142","CRS3035RES1000mN2788000E4420000",4420500,2788500
2979,"2024-12-13","02000000","CRS3035RES1000mN3377000E4333000",4333500,3377500
2980,"2024-12-13","12060012","CRS3035RES1000mN3323000E4576000",4576500,3323500
